id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y
17805301,JREQ165250,Employee Technology Services Delivery Manager (M365 focus),https://jobs.thomsonreuters.com/job/17805301/employee-technology-services-delivery-manager-m365-focus-mexico-city-mx/,2023-02-14T16:03:22.143Z,Full_time,Project Management,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Project Manager,Mexico City,MX,-99.1332,19.4326
17803950,JREQ166282,"Senior Sales Executive, Digital Marketing (Fresno, CA)",https://jobs.thomsonreuters.com/job/17803950/senior-sales-executive-digital-marketing-fresno-ca-remote/,2023-02-14T13:03:52.46Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Fresno,US,-119.739,36.6658
17803949,JREQ166185,"Senior Sales Executive, Government Risk & Fraud - AR,MS,AL",https://jobs.thomsonreuters.com/job/17803949/senior-sales-executive-government-risk-fraud-ar-ms-al-remote/,2023-02-14T13:03:52.453Z,Full_time,Sales,Government-ALL,Government Risk & Fraud,Television Broadcasting,Sales General,Jackson,US,-90.1848,32.2988
17802662,JREQ166347,Remote - Lead Machine Learning Developer,https://jobs.thomsonreuters.com/job/17802662/remote-lead-machine-learning-developer-eagan-mn/,2023-02-14T10:03:36.62Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Eagan,US,-93.1669,44.8041
17802661,JREQ166190,"Lead Software Engineer, AI Platform",https://jobs.thomsonreuters.com/job/17802661/lead-software-engineer-ai-platform-bengaluru-in/,2023-02-14T10:03:36.613Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Data & Analytics,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716
17802374,JREQ166130,Climate correspondent - TR Foundation,https://jobs.thomsonreuters.com/job/17802374/climate-correspondent-tr-foundation-bengaluru-in/,2023-02-14T09:04:28.003Z,Full_time,News & Editorial,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17802272,JREQ166300,Senior Tax Associate,https://jobs.thomsonreuters.com/job/17802272/senior-tax-associate-gdansk-pl/,2023-02-14T08:03:33.083Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Gdansk,PL,18.6466,54.352
17800728,JREQ165864,"Digital Producer, Asia Packaged Video",https://jobs.thomsonreuters.com/job/17800728/digital-producer-asia-packaged-video-singapore-sg/,2023-02-13T22:03:18.283Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Singapore,SG,103.85,1.28967
17799250,JREQ166017,"Product Marketing Manager, Inbound - Legal Research",https://jobs.thomsonreuters.com/job/17799250/product-marketing-manager-inbound-legal-research-eagan-mn/,2023-02-13T18:03:31.647Z,Full_time,Marketing,Enabling Functions-ALL,Product Marketing,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041
17799249,JREQ165043,"Delivery Manager, End User Compute",https://jobs.thomsonreuters.com/job/17799249/delivery-manager-end-user-compute-mexico-city-mx/,2023-02-13T18:03:31.633Z,Full_time,Project Management,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Project Manager,Mexico City,MX,-99.1332,19.4326
17796398,JREQ165824,Sourcing and Procurement (Ariba )Senior Application Engineer,https://jobs.thomsonreuters.com/job/17796398/sourcing-and-procurement-ariba-senior-application-engineer-hyderabad-in/,2023-02-13T11:04:15.913Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385
