id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y,description
17502481,JREQ164986,"Senior Sales Executive, Mid-Law (South East)",Full_time,2022-12-20T11:04:21.953Z,Full_time,Sales,Legal Professionals-ALL,Legal Mid-Size Law-ALL,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614,
17500969,JREQ164911,"Ukraine Breaking News Correspondent, Reuters",Full_time,2022-12-20T11:03:07.787Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352,
17499740,JREQ164866,"Editor, Global News Desk",Full_time,2022-12-20T05:03:33Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Singapore,SG,103.85,1.28967,
17500820,JREQ164812,Analyst - Global Trade Content,Full_time,2022-12-20T03:03:38.483Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
17497606,JREQ164677,Head of Solution Center,Full_time,2022-12-19T23:04:02.83Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17085447,JREQ164150,Intern - Finance,Full_time,2022-12-19T20:06:12.367Z,Full_time,Graduates/Interns,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Intern,Mexico City,MX,-99.1332,19.4326,
17495232,JREQ163800,Sales Support Specialist,Full_time,2022-12-19T18:03:51.187Z,Full_time,Business Operations,Enabling Functions-ALL,Commercial Excellence-ALL,Television Broadcasting,Operations General,Mexico City,MX,-99.1332,19.4326,
17494767,JREQ164844,"Corporate Development Manager (MSP, DAL or Toronto)",Full_time,2022-12-19T17:04:04.563Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Strategy-ALL,Television Broadcasting,Accounting General,Eagan,US,-93.1669,44.8041,
17494766,JREQ164681,Software Development Manager,Full_time,2022-12-19T17:04:04.367Z,Full_time,Technology Operations,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Computer Operations Manager,London,GB,-0.127758,51.5074,
17494554,JREQ164756,Operations Project Manager,Full_time,2022-12-19T16:04:08.5Z,Full_time,Business Operations,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Operations General,London,GB,-0.127758,51.5074,
17494553,JREQ164694,"Senior Manager, Campaign Planning - ThoughtTrace (Remote)",Full_time,2022-12-19T11:04:08.487Z,Full_time,Marketing,Product-ALL,Product - Legal Practice and Productivity,Television Broadcasting,Marketing General,Magnolia,US,-95.6783,30.2186,
17493733,JREQ163314,Senior Systems Engineer,Full_time,2022-12-19T03:03:59.423Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Bangalore,IN,77.5946,12.9716,
17493663,JREQ164760,Editorial Associate - Content Create/Modify & Publishing,Full_time,2022-12-19T00:03:25.257Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
17493662,JREQ164759,"Legal Editorial Associate - Practical Law UK, US - LLB/LLM",Full_time,2022-12-19T00:03:25.143Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
17489669,JREQ160474,Senior Software Engineer,Full_time,2022-12-16T23:04:02.75Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
17489668,JREQ160473,Software Development Team Leader,Full_time,2022-12-16T23:04:02.733Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
17487713,JREQ164691,"Senior Sales Executive, Corporate",Full_time,2022-12-16T18:03:51.34Z,Full_time,Sales,Corporates-ALL,Corporates Legal,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
16906526,JREQ163661,#3 Operator in Subscription Services - 1st shift,Full_time,2022-12-16T18:03:50.35Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17483516,JREQ164827,Delivery Manager,Full_time,2022-12-15T23:03:40.517Z,Full_time,Sales,Government-ALL,Government TRSS,Television Broadcasting,Sales General,McLean,US,-77.2351,38.9528,
17483962,JREQ164558,Inside Sales Representative,Full_time,2022-12-15T19:04:29.893Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17480854,JREQ164873,Sr Financial Analyst,Full_time,2022-12-15T16:03:58.72Z,Full_time,Accounting & Finance,Government-ALL,Government TRSS,Television Broadcasting,Accounting General,McLean,US,-77.2351,38.9528,
17482759,JREQ164425,Gerente de Projetos,Full_time,2022-12-15T16:03:23.33Z,Full_time,Project Management,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Project Manager,São Paulo,BR,-46.6333,-23.5505,
17482405,JREQ164581,Support Analyst,Full_time,2022-12-15T15:04:43.747Z,Full_time,Administration,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Administration,Mexico City,MX,-99.1332,19.4326,
17479937,JREQ164623,Legal Market Researcher (Remote),Full_time,2022-12-15T14:03:59.583Z,Full_time,Research,Thomson Reuters Institute-ALL,Thomson Reuters Institute,Television Broadcasting,Research General,London,GB,-0.127758,51.5074,
17479936,JREQ164412,Legal Market Researcher (Remote),Full_time,2022-12-15T14:03:59.57Z,Full_time,Research,Thomson Reuters Institute-ALL,Thomson Reuters Institute,Television Broadcasting,Research General,London,GB,-0.127758,51.5074,
17481548,JREQ164599,Media Sales Support Representative,Full_time,2022-12-15T13:04:04.607Z,Full_time,Business Operations,Reuters - ALL,Reuters Sales-ALL,Television Broadcasting,Operations General,New York,US,-74.0059,40.7128,
17481149,JREQ164639,Inside Sales Representative,Full_time,2022-12-15T12:03:51.477Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17481148,JREQ164560,Inside Sales Representative,Full_time,2022-12-15T12:03:51.47Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17481147,JREQ164003,Indirect Tax Implementation Consultant,Full_time,2022-12-15T12:03:51.457Z,Full_time,Professional & Consulting Services,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Consulting,São Paulo,BR,-46.6333,-23.5505,
16813435,JREQ163458,"Sales Specialist, Legal Software",Full_time,2022-12-15T11:03:14.953Z,Full_time,Sales,Corporates-ALL,Corporates Europe,Television Broadcasting,Sales General,London,GB,-0.127758,51.5074,
17478612,JREQ163936,Executive Assistant,Full_time,2022-12-15T05:03:08.177Z,Full_time,Administration,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Administration,Singapore,SG,103.85,1.28967,
17478417,JREQ164676,Presales Global Trade,Full_time,2022-12-15T04:03:15.683Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17475810,JREQ164580,Senior Key Account Manager,Full_time,2022-12-14T21:03:14.8Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17473983,JREQ164705,#3 Operator in Press - 3rd shift,Full_time,2022-12-14T17:03:58.717Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17475809,JREQ164537,Tax & Foreign Trade Analyst,Full_time,2022-12-14T16:03:14.76Z,Full_time,Publishing / Editorial,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Publishing General,Mexico City,MX,-99.1332,19.4326,
17475507,JREQ164559,Inside Sales Representative,Full_time,2022-12-14T15:04:16.56Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17474798,JREQ162966,Partner Account Manager,Full_time,2022-12-14T13:03:52.743Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
17473781,JREQ164710,Product Manager - Partner Systems (Salesforce Sales Cloud),Full_time,2022-12-14T11:03:57.903Z,Full_time,Business Operations,Enabling Functions-ALL,Commercial Excellence-ALL,Television Broadcasting,Operations General,Hyderabad,IN,78.4867,17.385,
17472901,JREQ164596,Lead Identity & Access Management Engineer - Ping & MFA,Full_time,2022-12-14T09:03:50.777Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17472900,JREQ164595,Senior Identity & Access Management Engineer - Ping & MFA,Full_time,2022-12-14T09:03:50.76Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17472654,JREQ164540,Manager - Technology,Full_time,2022-12-14T07:03:22.47Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17472499,JREQ164029,Billing/Order Associate,Full_time,2022-12-14T06:03:31.99Z,Full_time,Accounting & Finance,Operations & Technology-ALL,Operations Customer to Cash,Television Broadcasting,Accounting General,Hyderabad,IN,78.4867,17.385,
17471851,JREQ163907,Software Development Engineer,Full_time,2022-12-14T01:04:58.88Z,Full_time,Technology Development,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17311977,JREQ164701,Core Publishing Solutions Business Development Intern – Summer 2023,Full_time,2022-12-14T01:03:20.297Z,Full_time,Graduates/Interns,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Intern,Eagan,US,-93.1669,44.8041,
15841319,JREQ157377,"Director, Product Management (FindLaw)",Full_time,2022-12-13T22:03:40.09Z,Full_time,Product Management,Product-ALL,Product - Legal Practice and Productivity,Television Broadcasting,Product Manager,Eagan,US,-93.1669,44.8041,
17469606,JREQ164734,Desenvolvedor de Software Sr. Full Stack 100% Remoto,Full_time,2022-12-13T18:03:37.053Z,Full_time,Technology Development,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Computers General,Criciúma,BR,-49.3734,-28.6728,
17468794,JREQ160756,Senior Site Reliability Engineer,Full_time,2022-12-13T16:03:12.32Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
16272953,JREQ160686,"Manager, Data Center Operations",Full_time,2022-12-13T16:03:11.51Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
16299326,JREQ160695,Lead Platform Engineer,Full_time,2022-12-13T16:03:11.51Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Toronto,CA,-79.3832,43.6532,
16897020,JREQ163697,Analyste - Administration et Facturation,Full_time,2022-12-13T15:03:16.11Z,Full_time,Graduates/Interns,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Intern,Montreal,CA,-73.5673,45.5017,
17466972,JREQ164600,Media Sales Support Representative,Full_time,2022-12-13T12:03:48.473Z,Full_time,Business Operations,Reuters - ALL,Reuters Sales-ALL,Television Broadcasting,Operations General,Lagunilla,CR,-84.125,9.9704,
17465703,JREQ164515,Payroll Specialist,Full_time,2022-12-13T12:03:17.66Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Gdansk,PL,18.6466,54.352,
15375335,JREQ156570,Analyst - Global Trade Content,Full_time,2022-12-13T09:03:37.993Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635,
15676732,JREQ157072,Senior Technical Solutions Consultant,Full_time,2022-12-12T21:03:17.5Z,Full_time,Professional & Consulting Services,Legal Professionals-ALL,Legal Customer Success-ALL,Television Broadcasting,Consulting,Toronto,CA,-79.3832,43.6532,
17459804,JREQ164800,Key Account Executive,Full_time,2022-12-12T19:03:10.077Z,Full_time,Sales,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Sales General,Santiago,CL,-70.6693,-33.4489,
16863824,JREQ163536,"Customer Success Executive, Corporate - Remote",Full_time,2022-12-12T17:03:40.353Z,Full_time,Sales,,,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614,
17459007,JREQ164551,"Client Manager, Inside - FindLaw",Full_time,2022-12-12T17:03:39.023Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17460269,JREQ164624,Técnico de Treinamento ao Produto (Software Jurídico),Full_time,2022-12-12T15:04:25.637Z,Full_time,Customer Service & Support,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Customer Service,Juiz de Fora,BR,-43.3434,-21.7624,
16469606,JREQ162236,Reader Revenue Analyst - Reuters,Full_time,2022-12-12T15:04:24.797Z,Full_time,Marketing,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Marketing General,New York,US,-74.0059,40.7128,
17458491,JREQ164708,#1 Operator – Mac in Prepress - 3rd shift,Full_time,2022-12-12T15:03:57.783Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17458490,JREQ164707,#3 Operator in Press - 2nd shift,Full_time,2022-12-12T15:03:57.773Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17458489,JREQ164508,Latin America Mining Correspondent,Full_time,2022-12-12T15:03:57.763Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Santiago,CL,-70.6693,-33.4489,
17459379,JREQ164793,TEMPORARY JOB (1 YEAR) Contract Specialist,Full_time,2022-12-12T13:03:53.307Z,Full_time,Customer Service & Support,Reuters - ALL,Reuters Media,Television Broadcasting,Customer Service,Lagunilla,CR,-84.125,9.9704,
17459008,JREQ164669,Correspondent - Maternity Cover (12 month contract),Full_time,2022-12-12T12:03:39.03Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Copenhagen,DK,12.5683,55.6761,
17459006,JREQ164162,Software Engineer - Java,Full_time,2022-12-12T12:03:39.01Z,Full_time,Technology Development,Government-ALL,Government CMS,Television Broadcasting,Computers General,New York,US,-74.0059,40.7128,
17458488,JREQ164405,Senior Engineer - Integrations,Full_time,2022-12-12T10:03:57.727Z,Full_time,Technology Development,Asia & Emerging Markets-ALL,AEM Professional Services,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
16886644,JREQ163356,E-Commerce Analyst,Full_time,2022-12-12T04:03:39.707Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Buenos Aires,AR,-58.3816,-34.6037,
17452224,JREQ164102,Business Development Representative,Full_time,2022-12-09T21:03:52.37Z,Full_time,Sales,Operations & Technology-ALL,Operations Global Shared Services,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17452223,JREQ164071,Sales Development Representative,Full_time,2022-12-09T21:03:52.32Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17450628,JREQ164633,"Sales Executive, Tax & Accounting - Large Firms",Full_time,2022-12-09T11:06:08.883Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Large Firms,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
17450014,JREQ164364,"Manager, Project Management",Full_time,2022-12-09T09:05:01.56Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Hyderabad,IN,78.4867,17.385,
17448560,JREQ164503,Westlaw Japan - Customer Success specialist,Full_time,2022-12-09T03:04:03.807Z,Full_time,Customer Service & Support,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Customer Service,Tokyo,JP,139.732,35.709,
17446876,JREQ164727,"Strategic Sales Executive, Tax & Accounting - Large",Full_time,2022-12-08T22:05:23.8Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Large Firms,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
17443543,JREQ163975,Réviseuse / Réviseur,Full_time,2022-12-08T20:04:42.57Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Montreal,CA,-73.5673,45.5017,
17442362,JREQ164666,"Senior Sales Executive, Tax & Accounting",Full_time,2022-12-08T17:05:39.747Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
17446877,JREQ164743,Programa de Estágio Thomson Reuters (Vagas Afirmativas para Pessoas Negras),Part_time,2022-12-08T17:05:23.833Z,Part_time,Graduates/Interns,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Intern,São Paulo,BR,-46.6333,-23.5505,
17311978,JREQ164702,Core Publishing Solutions Manufacturing and/or Distribution Interns – Summer 2023,Full_time,2022-12-07T21:03:44.433Z,Full_time,Graduates/Interns,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Intern,Eagan,US,-93.1669,44.8041,
17311976,JREQ164699,Project Manager,Full_time,2022-12-07T21:03:44.413Z,Full_time,Project Management,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Project Manager,Mexico City,MX,-99.1332,19.4326,
16725990,JREQ162112,Corporate Events Planner - Greater Houston area,Full_time,2022-12-07T21:03:42.35Z,Full_time,Marketing,Product-ALL,Product - Legal Practice and Productivity,Television Broadcasting,Marketing General,Magnolia,US,-95.6783,30.2186,
16632290,JREQ162199,"Video Producer, Mexico",Full_time,2022-12-07T17:04:19.957Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Mexico City,MX,-99.1332,19.4326,
17306385,JREQ164606,Process Improvement Manager (Sales Channel Focus),Full_time,2022-12-07T16:04:47.377Z,Full_time,Business Operations,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Operations General,Eagan,US,-93.1669,44.8041,
17304135,JREQ164459,"VP, Finance Systems",Full_time,2022-12-07T02:04:12.987Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385,
17298303,JREQ164598,"Tax Research, Lead Business Analyst",Full_time,2022-12-06T15:03:37.82Z,Full_time,Technology Development,Product-ALL,Product - Content,Television Broadcasting,Computers General,Gdansk,PL,18.6466,54.352,
17299577,JREQ164311,"Visuals Journalist, Milan - Reuters",Full_time,2022-12-06T13:03:43.513Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Milano,IT,9.18592,45.4654,
17297635,JREQ164095,Sports Correspondent,Full_time,2022-12-06T03:04:04.69Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716,
14996785,JREQ152724,System Engineer,Full_time,2022-12-06T00:04:45.38Z,Full_time,Professional & Consulting Services,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Consulting,Mexico City,MX,-99.1332,19.4326,
16948494,JREQ163371,Senior Software Developer - Product Engineer,Full_time,2022-12-05T22:04:03.037Z,Full_time,Technology Development,Product-ALL,Product - Legal Practice and Productivity,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17288613,JREQ164357,Associate Sales Executive,Full_time,2022-12-05T21:03:31.1Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
17288612,JREQ163240,Senior Sales Executive,Full_time,2022-12-05T21:03:31.09Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
17283234,JREQ164380,"Sr. Manager, Small Law Revenue Management",Full_time,2022-12-05T17:04:15.473Z,Full_time,Strategy/Business Development,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Business Services General,Eagan,US,-93.1669,44.8041,
17288616,JREQ164542,"Sales Executive, Tax & Accounting - Large Firms",Full_time,2022-12-05T16:03:31.113Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Large Firms,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17283939,JREQ163601,Inside Sales - Account Manager,Full_time,2022-12-05T14:03:19.913Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
17283511,JREQ162864,Analista de Negócios,Full_time,2022-12-05T13:04:13.673Z,Full_time,Product Management,Product-ALL,Product - Accounting Tax and Practice,Television Broadcasting,Product Manager,Criciúma,BR,-49.3734,-28.6728,
17177889,JREQ164254,Order Management Specialist,Full_time,2022-12-02T04:03:52.66Z,Full_time,Customer Service & Support,Operations & Technology-ALL,Operations Customer to Cash,Television Broadcasting,Customer Service,Hyderabad,IN,78.4867,17.385,
17177271,JREQ164514,Multimedia News Producer,Full_time,2022-12-02T01:04:51.927Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716,
16768044,JREQ163090,Store Seller - Global Print,Full_time,2022-12-01T23:04:04.283Z,Full_time,Sales,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Sales General,Buenos Aires,AR,-58.3816,-34.6037,
17174895,JREQ164417,#3 Operator in Subscription Services - 1st shift,Full_time,2022-12-01T21:03:21.923Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17174492,JREQ164586,Software Engineer Internship – Summer 2023,Full_time,2022-12-01T20:04:29.863Z,Full_time,Graduates/Interns,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Intern,Carrollton,US,-96.8921,32.9614,
17174047,JREQ164530,#3 Operator in Subscription Services - 2nd shift,Full_time,2022-12-01T19:03:26.113Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17174046,JREQ164528,#2 Operator in Bindery (3rd shift),Full_time,2022-12-01T19:03:26.11Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17175304,JREQ164265,Campaign Planning & Management,Full_time,2022-12-01T17:04:13.977Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,São Paulo,BR,-46.6333,-23.5505,
17172853,JREQ164526,Operator #2 in Bindery - 2nd shift,Full_time,2022-12-01T16:04:36.257Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17172341,JREQ164436,Manager Software Development,Full_time,2022-12-01T09:04:16.32Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17172340,JREQ164411,"Correspondent, Markets",Full_time,2022-12-01T09:04:16.303Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716,
17171521,JREQ164372,Legal counsel,Full_time,2022-12-01T06:03:13.433Z,Full_time,Legal & Regulatory Professionals,Enabling Functions-ALL,Enabling Functions General Counsel,Television Broadcasting,Legal General,Bengaluru,IN,77.5946,12.9716,
17168424,JREQ164531,"Regional Sales Manager, Find Law (West)",Full_time,2022-11-30T22:03:58.57Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Seattle,US,-122.333,47.6117,
17169324,JREQ164536,Latam News Hub Chief,Full_time,2022-11-30T19:04:48.493Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Mexico City,MX,-99.1332,19.4326,
16720398,JREQ163083,"Senior Digital Analyst (DAL, MSP, AA or Toronto)",Full_time,2022-11-30T19:04:44.26Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Carrollton,US,-96.8921,32.9614,
17167396,JREQ164426,U.S. Energy Market Reporter (Level 1 Journalist),Full_time,2022-11-30T19:04:05.83Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,New York,US,-74.0059,40.7128,
17166877,JREQ164326,"Manager, IAM",Full_time,2022-11-30T18:03:59.27Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
17168423,JREQ164421,"Editor-in-Charge, U.S. Energy Markets",Full_time,2022-11-30T17:03:58.567Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,New York,US,-74.0059,40.7128,
17168422,JREQ164287,"Sales Executive, Digital Marketing (Fresno, CA)",Full_time,2022-11-30T17:03:58.56Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Fresno,US,-119.739,36.6658,
17165933,JREQ164351,Materials Management Associate - Receiving (1st shift),Full_time,2022-11-30T16:04:06.077Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17161945,JREQ164534,#3 Operator in Press - 3rd shift,Full_time,2022-11-29T23:03:49.033Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17161944,JREQ164532,#2 Operator in Press - 3rd shift,Full_time,2022-11-29T23:03:49.03Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17161942,JREQ164523,#2 Operator in Press - 2nd shift,Full_time,2022-11-29T23:03:49.017Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17161941,JREQ164520,Canada Economics Reporter,Full_time,2022-11-29T23:03:49.013Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Ottawa,CA,-75.6972,45.4215,
17159215,JREQ164350,Web content management editor,Full_time,2022-11-29T16:03:59.453Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,London,GB,-0.127758,51.5074,
17158513,JREQ164450,"News Reporter with Norwegian, Swedish, Danish or Finnish",Full_time,2022-11-29T13:03:19.05Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352,
17159214,JREQ163905,Insights Analyst,Full_time,2022-11-29T11:03:59.44Z,Full_time,Content,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Publishing General,Bengaluru,IN,77.5946,12.9716,
